id,userID,courseID,pageNumber,consultationDate
20705,148,1000,0,2022-03-29 16:15:17.994183
20706,148,1000,1,2022-03-29 16:15:17.994192
20707,148,1000,2,2022-03-29 16:15:17.994200
20708,148,1000,3,2022-03-29 16:15:17.994209
20709,148,1000,4,2022-03-29 16:15:17.994217
20710,148,1000,5,2022-03-29 16:15:17.994225
20711,148,1000,6,2022-03-29 16:15:17.994234
20712,148,1000,7,2022-03-29 16:15:17.994242
20713,148,1000,8,2022-03-29 16:15:17.994251
20714,148,1000,9,2022-03-29 16:15:17.994259
20715,148,1000,10,2022-03-29 16:15:17.994267
20716,148,1000,11,2022-03-29 16:15:17.994276
20717,148,1000,12,2022-03-29 16:15:17.994285
20718,148,1000,13,2022-03-29 16:15:17.994307
20719,148,1000,14,2022-03-29 16:15:17.994350
20720,148,1000,15,2022-03-29 16:15:17.994387
20721,148,1000,16,2022-03-29 16:15:17.994402
20722,148,1000,17,2022-03-29 16:15:17.994411
20723,148,1000,18,2022-03-29 16:15:17.994420
20724,148,7000,0,2022-03-29 16:15:17.994434
20725,148,7000,1,2022-03-29 16:15:17.994444
20726,148,7000,2,2022-03-29 16:15:17.994452
20727,148,7000,3,2022-03-29 16:15:17.994460
20728,148,7000,4,2022-03-29 16:15:17.994468
20729,148,7000,5,2022-03-29 16:15:17.994477
20730,148,7000,6,2022-03-29 16:15:17.994485
20731,148,7000,7,2022-03-29 16:15:17.994493
20732,148,7000,8,2022-03-29 16:15:17.994505
20733,148,7000,9,2022-03-29 16:15:17.994521
20734,148,1001,0,2022-03-29 16:15:17.994535
20735,148,1001,1,2022-03-29 16:15:17.994544
20736,148,1001,2,2022-03-29 16:15:17.994554
20737,148,1001,3,2022-03-29 16:15:17.994563
20738,148,1001,4,2022-03-29 16:15:17.994571
20739,148,1001,5,2022-03-29 16:15:17.994580
20740,148,1001,6,2022-03-29 16:15:17.994588
20741,148,1001,7,2022-03-29 16:15:17.994596
20742,148,1001,8,2022-03-29 16:15:17.994604
20743,148,1001,9,2022-03-29 16:15:17.994612
20744,148,1001,10,2022-03-29 16:15:17.994621
20745,148,1001,11,2022-03-29 16:15:17.994629
20746,148,1001,12,2022-03-29 16:15:17.994637
20747,148,1001,13,2022-03-29 16:15:17.994645
20748,148,1001,14,2022-03-29 16:15:17.994654
20749,148,1001,15,2022-03-29 16:15:17.994662
20750,148,1002,0,2022-03-29 16:15:17.994672
20751,148,1002,1,2022-03-29 16:15:17.994681
20752,148,1002,2,2022-03-29 16:15:17.994690
20753,148,1002,3,2022-03-29 16:15:17.994698
20754,148,1002,4,2022-03-29 16:15:17.994707
20755,148,1002,5,2022-03-29 16:15:17.994715
20756,148,1002,6,2022-03-29 16:15:17.994723
20757,148,1002,7,2022-03-29 16:15:17.994732
20758,148,1002,8,2022-03-29 16:15:17.994740
20759,148,1002,9,2022-03-29 16:15:17.994748
20760,148,1002,10,2022-03-29 16:15:17.994757
20761,148,1002,11,2022-03-29 16:15:17.994765
20762,148,1002,12,2022-03-29 16:15:17.994773
20763,148,1002,13,2022-03-29 16:15:17.994782
20764,148,1002,14,2022-03-29 16:15:17.994790
20765,148,1002,15,2022-03-29 16:15:17.994798
20766,148,1002,16,2022-03-29 16:15:17.994806
20767,148,1002,17,2022-03-29 16:15:17.994815
20768,148,1002,18,2022-03-29 16:15:17.994824
20769,148,1002,19,2022-03-29 16:15:17.994833
20770,148,1002,20,2022-03-29 16:15:17.994841
20771,148,1002,21,2022-03-29 16:15:17.994850
20772,148,1002,22,2022-03-29 16:15:17.994858
20773,148,1007,0,2022-03-29 16:15:17.994869
20774,148,1007,1,2022-03-29 16:15:17.994878
20775,148,1007,2,2022-03-29 16:15:17.994886
20776,148,1007,3,2022-03-29 16:15:17.994895
20777,148,1007,4,2022-03-29 16:15:17.994903
20778,148,1007,5,2022-03-29 16:15:17.994911
20779,148,1007,6,2022-03-29 16:15:17.994919
20780,148,1007,7,2022-03-29 16:15:17.994928
20781,148,1007,8,2022-03-29 16:15:17.994936
20782,148,1007,9,2022-03-29 16:15:17.994944
20783,148,1007,10,2022-03-29 16:15:17.994952
20784,148,1007,11,2022-03-29 16:15:17.994961
20785,148,1007,12,2022-03-29 16:15:17.994969
20786,148,1007,13,2022-03-29 16:15:17.994977
20787,148,1007,14,2022-03-29 16:15:17.994986
20788,148,1007,15,2022-03-29 16:15:17.994995
20789,148,1007,16,2022-03-29 16:15:17.995004
20790,148,1007,17,2022-03-29 16:15:17.995013
20791,148,1007,18,2022-03-29 16:15:17.995021
20792,148,1007,19,2022-03-29 16:15:17.995029
20793,148,1008,0,2022-03-29 16:15:17.995039
20794,148,1008,1,2022-03-29 16:15:17.995047
20795,148,1008,2,2022-03-29 16:15:17.995056
20796,148,1008,3,2022-03-29 16:15:17.995064
20797,148,1008,4,2022-03-29 16:15:17.995073
20798,148,1008,5,2022-03-29 16:15:17.995081
20799,148,1008,6,2022-03-29 16:15:17.995089
20800,148,1008,7,2022-03-29 16:15:17.995097
20801,148,1008,8,2022-03-29 16:15:17.995106
20802,148,1008,9,2022-03-29 16:15:17.995114
20803,148,1008,10,2022-03-29 16:15:17.995122
20804,148,1008,11,2022-03-29 16:15:17.995130
20805,148,1008,12,2022-03-29 16:15:17.995139
20806,148,1008,13,2022-03-29 16:15:17.995147
20807,148,1008,14,2022-03-29 16:15:17.995155
20808,148,1008,15,2022-03-29 16:15:17.995164
20809,148,1008,16,2022-03-29 16:15:17.995173
20810,148,1008,17,2022-03-29 16:15:17.995181
20811,148,1009,0,2022-03-29 16:15:17.995191
20812,148,1009,1,2022-03-29 16:15:17.995199
20813,148,1009,2,2022-03-29 16:15:17.995208
20814,148,1009,3,2022-03-29 16:15:17.995216
20815,148,1009,4,2022-03-29 16:15:17.995224
20816,148,1009,5,2022-03-29 16:15:17.995233
20817,148,1009,6,2022-03-29 16:15:17.995241
20818,148,1009,7,2022-03-29 16:15:17.995249
20819,148,1009,8,2022-03-29 16:15:17.995258
20820,148,1009,9,2022-03-29 16:15:17.995266
20821,148,1009,10,2022-03-29 16:15:17.995274
20822,148,1009,11,2022-03-29 16:15:17.995282
20823,148,2001,0,2022-03-29 16:15:17.995293
20824,148,2001,1,2022-03-29 16:15:17.995301
20825,148,2001,2,2022-03-29 16:15:17.995310
20826,148,2001,3,2022-03-29 16:15:17.995318
20827,148,2001,4,2022-03-29 16:15:17.995326
20828,148,2001,5,2022-03-29 16:15:17.995334
20829,148,4000,0,2022-03-29 16:15:17.995345
20830,148,4000,1,2022-03-29 16:15:17.995354
20831,148,4000,2,2022-03-29 16:15:17.995362
20832,148,4000,3,2022-03-29 16:15:17.995371
20833,148,4000,4,2022-03-29 16:15:17.995380
20834,148,4000,5,2022-03-29 16:15:17.995388
20835,148,4000,6,2022-03-29 16:15:17.995397
20836,148,4000,7,2022-03-29 16:15:17.995405
20837,148,4000,8,2022-03-29 16:15:17.995413
20838,148,4000,9,2022-03-29 16:15:17.995421
20839,148,4000,10,2022-03-29 16:15:17.995429
20840,148,4000,11,2022-03-29 16:15:17.995438
20841,148,4000,12,2022-03-29 16:15:17.995446
20842,148,4000,13,2022-03-29 16:15:17.995454
20843,148,4000,14,2022-03-29 16:15:17.995463
20844,148,4000,15,2022-03-29 16:15:17.995512
20845,148,4000,16,2022-03-29 16:15:17.995527
20846,148,4000,17,2022-03-29 16:15:17.995538
20847,148,4000,18,2022-03-29 16:15:17.995553
20848,148,4000,19,2022-03-29 16:15:17.995565
20849,148,4000,20,2022-03-29 16:15:17.995573
20850,148,4000,21,2022-03-29 16:15:17.995582
20851,148,4000,22,2022-03-29 16:15:17.995590
20852,148,4000,23,2022-03-29 16:15:17.995598
20853,148,4000,24,2022-03-29 16:15:17.995606
20854,148,4000,25,2022-03-29 16:15:17.995615
20855,148,5004,0,2022-03-29 16:15:17.995626
20856,148,5004,1,2022-03-29 16:15:17.995635
20857,148,5004,2,2022-03-29 16:15:17.995643
20858,148,5004,3,2022-03-29 16:15:17.995651
20859,148,5004,4,2022-03-29 16:15:17.995659
20860,148,5004,5,2022-03-29 16:15:17.995667
20861,148,5004,6,2022-03-29 16:15:17.995675
20862,148,5004,7,2022-03-29 16:15:17.995683
20863,148,5004,8,2022-03-29 16:15:17.995692
20864,148,5004,9,2022-03-29 16:15:17.995700
20865,148,6004,0,2022-03-29 16:15:17.995709
20866,148,6004,1,2022-03-29 16:15:17.995886
20867,148,6004,2,2022-03-29 16:15:17.995926
20868,148,6004,3,2022-03-29 16:15:17.995946
20869,148,6004,4,2022-03-29 16:15:17.995957
20870,148,6004,5,2022-03-29 16:15:17.995965
20871,148,6004,6,2022-03-29 16:15:17.995974
20872,148,6004,7,2022-03-29 16:15:17.995982
20873,148,6004,8,2022-03-29 16:15:17.995990
20874,148,6004,9,2022-03-29 16:15:17.996003
20875,148,6004,10,2022-03-29 16:15:17.996037
20876,148,6004,11,2022-03-29 16:15:17.996053
20877,148,6004,12,2022-03-29 16:15:17.996063
20878,148,6004,13,2022-03-29 16:15:17.996072
20879,148,6004,14,2022-03-29 16:15:17.996096
20880,148,6004,15,2022-03-29 16:15:17.996110
20881,148,6004,16,2022-03-29 16:15:17.996119
20882,148,6004,17,2022-03-29 16:15:17.996128
20883,148,6004,18,2022-03-29 16:15:17.996136
20884,148,6004,19,2022-03-29 16:15:17.996148
20885,148,6004,20,2022-03-29 16:15:17.996175
20886,148,6004,21,2022-03-29 16:15:17.996188
20887,148,6004,22,2022-03-29 16:15:17.996211
20888,148,6004,23,2022-03-29 16:15:17.996225
20889,148,6004,24,2022-03-29 16:15:17.996234
20890,148,6004,25,2022-03-29 16:15:17.996243
20891,148,9001,0,2022-03-29 16:15:17.996259
20892,148,9001,1,2022-03-29 16:15:17.996286
20893,148,9001,2,2022-03-29 16:15:17.996297
20894,148,9001,3,2022-03-29 16:15:17.996320
20895,148,9001,4,2022-03-29 16:15:17.996334
20896,148,9001,5,2022-03-29 16:15:17.996343
20897,148,9001,6,2022-03-29 16:15:17.996354
20898,148,9001,7,2022-03-29 16:15:17.996380
20899,148,9001,8,2022-03-29 16:15:17.996393
20900,148,9001,9,2022-03-29 16:15:17.996402
20901,148,9001,10,2022-03-29 16:15:17.996411
20902,148,9001,11,2022-03-29 16:15:17.996420
20903,148,9001,12,2022-03-29 16:15:17.996428
20904,148,9001,13,2022-03-29 16:15:17.996437
20905,148,9001,14,2022-03-29 16:15:17.996445
20906,148,9001,15,2022-03-29 16:15:17.996453
20907,148,9001,16,2022-03-29 16:15:17.996461
20908,148,9001,17,2022-03-29 16:15:17.996471
20909,148,9005,0,2022-03-29 16:15:17.996484
20910,148,9005,1,2022-03-29 16:15:17.996494
20911,148,9005,2,2022-03-29 16:15:17.996502
20912,148,9005,3,2022-03-29 16:15:17.996511
20913,148,9005,4,2022-03-29 16:15:17.996532
20914,148,9005,5,2022-03-29 16:15:17.996547
20915,148,9005,6,2022-03-29 16:15:17.996556
20916,148,9005,7,2022-03-29 16:15:17.996564
20917,148,9005,8,2022-03-29 16:15:17.996572
20918,148,9005,9,2022-03-29 16:15:17.996580
20919,148,9005,10,2022-03-29 16:15:17.996590
20920,148,9005,11,2022-03-29 16:15:17.996617
20921,148,9005,12,2022-03-29 16:15:17.996631
20922,148,9005,13,2022-03-29 16:15:17.996640
20923,148,9005,14,2022-03-29 16:15:17.996648
20924,148,9005,15,2022-03-29 16:15:17.996674
20925,148,9005,16,2022-03-29 16:15:17.996685
20926,148,9005,17,2022-03-29 16:15:17.996693
20927,148,9005,18,2022-03-29 16:15:17.996702
20928,148,9005,19,2022-03-29 16:15:17.996714
20929,148,9005,20,2022-03-29 16:15:17.996741
20930,148,9104,0,2022-03-29 16:15:17.996757
20931,148,9104,1,2022-03-29 16:15:17.996784
20932,148,9104,2,2022-03-29 16:15:17.996794
20933,148,9104,3,2022-03-29 16:15:17.996803
20934,148,9104,4,2022-03-29 16:15:17.996811
20935,149,3000,0,2022-03-29 16:15:17.996842
20936,149,3000,1,2022-03-29 16:15:17.996859
20937,149,3000,2,2022-03-29 16:15:17.996879
20938,149,3000,3,2022-03-29 16:15:17.996897
20939,149,3000,4,2022-03-29 16:15:17.996907
20940,149,3000,5,2022-03-29 16:15:17.996915
20941,149,3000,6,2022-03-29 16:15:17.996927
20942,149,3000,7,2022-03-29 16:15:17.996953
20943,149,3000,8,2022-03-29 16:15:17.996965
20944,149,3000,9,2022-03-29 16:15:17.996986
20945,149,3000,10,2022-03-29 16:15:17.997002
20946,149,3000,11,2022-03-29 16:15:17.997011
20947,149,3000,12,2022-03-29 16:15:17.997020
20948,149,3000,13,2022-03-29 16:15:17.997034
20949,149,3000,14,2022-03-29 16:15:17.997060
20950,149,3000,15,2022-03-29 16:15:17.997070
20951,149,3000,16,2022-03-29 16:15:17.997095
20952,149,3000,17,2022-03-29 16:15:17.997108
20953,149,3000,18,2022-03-29 16:15:17.997117
20954,149,3000,19,2022-03-29 16:15:17.997131
20955,149,3000,20,2022-03-29 16:15:17.997156
20956,149,3000,21,2022-03-29 16:15:17.997167
20957,149,3000,22,2022-03-29 16:15:17.997192
20958,149,5002,0,2022-03-29 16:15:17.997207
20959,149,5002,1,2022-03-29 16:15:17.997217
20960,149,5002,2,2022-03-29 16:15:17.997248
20961,149,5002,3,2022-03-29 16:15:17.997263
20962,149,5002,4,2022-03-29 16:15:17.997273
20963,149,5002,5,2022-03-29 16:15:17.997295
20964,149,5002,6,2022-03-29 16:15:17.997310
20965,149,5002,7,2022-03-29 16:15:17.997319
20966,149,5002,8,2022-03-29 16:15:17.997327
20967,149,5002,9,2022-03-29 16:15:17.997350
20968,149,5002,10,2022-03-29 16:15:17.997366
20969,149,5002,11,2022-03-29 16:15:17.997376
20970,149,5002,12,2022-03-29 16:15:17.997398
20971,149,5002,13,2022-03-29 16:15:17.997412
20972,149,5002,14,2022-03-29 16:15:17.997422
20973,149,5002,15,2022-03-29 16:15:17.997432
20974,149,5002,16,2022-03-29 16:15:17.997459
20975,149,5002,17,2022-03-29 16:15:17.997473
20976,149,5002,18,2022-03-29 16:15:17.997482
20977,149,5002,19,2022-03-29 16:15:17.997490
20978,149,5002,20,2022-03-29 16:15:17.997522
20979,149,5002,21,2022-03-29 16:15:17.997538
20980,149,5002,22,2022-03-29 16:15:17.997548
20981,149,5002,23,2022-03-29 16:15:17.997557
20982,149,5002,24,2022-03-29 16:15:17.997565
20983,149,5002,25,2022-03-29 16:15:17.997574
20984,149,5002,26,2022-03-29 16:15:17.997583
20985,149,5002,27,2022-03-29 16:15:17.997591
20986,149,5002,28,2022-03-29 16:15:17.997600
20987,149,5002,29,2022-03-29 16:15:17.997609
20988,149,902,0,2022-03-29 16:15:17.997622
20989,149,902,1,2022-03-29 16:15:17.997631
20990,149,902,2,2022-03-29 16:15:17.997640
20991,149,902,3,2022-03-29 16:15:17.997649
20992,149,902,4,2022-03-29 16:15:17.997658
20993,149,902,5,2022-03-29 16:15:17.997666
20994,149,902,6,2022-03-29 16:15:17.997675
20995,149,902,7,2022-03-29 16:15:17.997683
20996,149,902,8,2022-03-29 16:15:17.997691
20997,149,902,9,2022-03-29 16:15:17.997699
20998,149,902,10,2022-03-29 16:15:17.997708
20999,149,902,11,2022-03-29 16:15:17.997731
21000,149,902,12,2022-03-29 16:15:17.997749
21001,149,902,13,2022-03-29 16:15:17.997759
21002,149,902,14,2022-03-29 16:15:17.997768
21003,149,902,15,2022-03-29 16:15:17.997776
21004,149,902,16,2022-03-29 16:15:17.997785
21005,149,902,17,2022-03-29 16:15:17.997793
21006,149,902,18,2022-03-29 16:15:17.997801
21007,149,902,19,2022-03-29 16:15:17.997810
21008,149,902,20,2022-03-29 16:15:17.997818
21009,149,902,21,2022-03-29 16:15:17.997826
21010,149,902,22,2022-03-29 16:15:17.997835
21011,149,902,23,2022-03-29 16:15:17.997843
21012,149,903,0,2022-03-29 16:15:17.997854
21013,149,903,1,2022-03-29 16:15:17.997866
21014,149,903,2,2022-03-29 16:15:17.997881
21015,149,903,3,2022-03-29 16:15:17.997896
21016,149,903,4,2022-03-29 16:15:17.997913
21017,149,903,5,2022-03-29 16:15:17.997923
21018,149,903,6,2022-03-29 16:15:17.997932
21019,149,903,7,2022-03-29 16:15:17.997940
21020,149,903,8,2022-03-29 16:15:17.997949
21021,149,903,9,2022-03-29 16:15:17.997957
21022,149,903,10,2022-03-29 16:15:17.997966
21023,149,903,11,2022-03-29 16:15:17.997974
21024,149,903,12,2022-03-29 16:15:17.997983
21025,149,903,13,2022-03-29 16:15:17.997991
21026,149,903,14,2022-03-29 16:15:17.998000
21027,149,903,15,2022-03-29 16:15:17.998008
21028,149,903,16,2022-03-29 16:15:17.998078
21029,149,903,17,2022-03-29 16:15:17.998091
21030,149,903,18,2022-03-29 16:15:17.998101
21031,149,903,19,2022-03-29 16:15:17.998109
21032,149,903,20,2022-03-29 16:15:17.998117
21033,149,903,21,2022-03-29 16:15:17.998126
21034,149,903,22,2022-03-29 16:15:17.998134
21035,149,903,23,2022-03-29 16:15:17.998143
21036,149,903,24,2022-03-29 16:15:17.998151
21037,149,903,25,2022-03-29 16:15:17.998159
21038,149,903,26,2022-03-29 16:15:17.998168
21039,149,903,27,2022-03-29 16:15:17.998176
21040,149,903,28,2022-03-29 16:15:17.998184
21041,149,903,29,2022-03-29 16:15:17.998193
21042,149,1001,0,2022-03-29 16:15:17.998205
21043,149,1001,1,2022-03-29 16:15:17.998215
21044,149,1001,2,2022-03-29 16:15:17.998224
21045,149,1001,3,2022-03-29 16:15:17.998233
21046,149,1001,4,2022-03-29 16:15:17.998242
21047,149,1001,5,2022-03-29 16:15:17.998250
21048,149,1001,6,2022-03-29 16:15:17.998259
21049,149,1001,7,2022-03-29 16:15:17.998267
21050,149,1001,8,2022-03-29 16:15:17.998276
21051,149,1001,9,2022-03-29 16:15:17.998285
21052,149,1001,10,2022-03-29 16:15:17.998294
21053,149,1001,11,2022-03-29 16:15:17.998302
21054,149,1001,12,2022-03-29 16:15:17.998311
21055,149,1001,13,2022-03-29 16:15:17.998319
21056,149,1001,14,2022-03-29 16:15:17.998328
21057,149,1001,15,2022-03-29 16:15:17.998337
21058,149,1001,16,2022-03-29 16:15:17.998345
21059,149,1001,17,2022-03-29 16:15:17.998354
21060,149,1001,18,2022-03-29 16:15:17.998362
21061,149,1001,19,2022-03-29 16:15:17.998371
21062,149,1001,20,2022-03-29 16:15:17.998379
21063,149,1001,21,2022-03-29 16:15:17.998388
21064,149,1001,22,2022-03-29 16:15:17.998396
21065,149,1001,23,2022-03-29 16:15:17.998405
21066,149,1100,0,2022-03-29 16:15:17.998419
21067,149,1100,1,2022-03-29 16:15:17.998429
21068,149,1100,2,2022-03-29 16:15:17.998438
21069,149,1100,3,2022-03-29 16:15:17.998447
21070,149,1100,4,2022-03-29 16:15:17.998455
21071,149,1100,5,2022-03-29 16:15:17.998464
21072,149,1100,6,2022-03-29 16:15:17.998472
21073,149,1100,7,2022-03-29 16:15:17.998481
21074,149,1100,8,2022-03-29 16:15:17.998490
21075,149,1100,9,2022-03-29 16:15:17.998498
21076,149,1100,10,2022-03-29 16:15:17.998507
21077,149,1100,11,2022-03-29 16:15:17.998515
21078,149,1100,12,2022-03-29 16:15:17.998525
21079,149,1100,13,2022-03-29 16:15:17.998533
21080,149,1100,14,2022-03-29 16:15:17.998542
21081,149,1100,15,2022-03-29 16:15:17.998551
21082,149,1100,16,2022-03-29 16:15:17.998559
21083,149,1100,17,2022-03-29 16:15:17.998568
21084,149,1100,18,2022-03-29 16:15:17.998577
21085,149,1100,19,2022-03-29 16:15:17.998585
21086,149,1100,20,2022-03-29 16:15:17.998594
21087,149,1100,21,2022-03-29 16:15:17.998602
21088,149,1100,22,2022-03-29 16:15:17.998610
21089,149,1100,23,2022-03-29 16:15:17.998619
21090,149,1100,24,2022-03-29 16:15:17.998627
21091,149,1100,25,2022-03-29 16:15:17.998636
21092,149,1100,26,2022-03-29 16:15:17.998647
21093,149,1100,27,2022-03-29 16:15:17.998655
21094,149,1100,28,2022-03-29 16:15:17.998664
21095,149,3001,0,2022-03-29 16:15:17.998678
21096,149,3001,1,2022-03-29 16:15:17.998687
21097,149,3001,2,2022-03-29 16:15:17.998696
21098,149,3001,3,2022-03-29 16:15:17.998705
21099,149,3001,4,2022-03-29 16:15:17.998714
21100,149,3001,5,2022-03-29 16:15:17.998723
21101,149,3001,6,2022-03-29 16:15:17.998732
21102,149,3001,7,2022-03-29 16:15:17.998740
21103,149,3001,8,2022-03-29 16:15:17.998749
21104,149,3001,9,2022-03-29 16:15:17.998759
21105,149,3001,10,2022-03-29 16:15:17.998768
21106,149,3001,11,2022-03-29 16:15:17.998777
21107,149,3001,12,2022-03-29 16:15:17.998786
21108,149,3001,13,2022-03-29 16:15:17.998795
21109,149,3001,14,2022-03-29 16:15:17.998803
21110,149,3002,0,2022-03-29 16:15:17.998814
21111,149,3002,1,2022-03-29 16:15:17.998823
21112,149,3002,2,2022-03-29 16:15:17.998832
21113,149,3002,3,2022-03-29 16:15:17.998841
21114,149,3002,4,2022-03-29 16:15:17.998850
21115,149,3002,5,2022-03-29 16:15:17.998859
21116,149,3002,6,2022-03-29 16:15:17.998867
21117,149,3002,7,2022-03-29 16:15:17.998876
21118,149,3002,8,2022-03-29 16:15:17.998885
21119,149,3002,9,2022-03-29 16:15:17.998893
21120,149,3002,10,2022-03-29 16:15:17.998902
21121,149,3002,11,2022-03-29 16:15:17.998911
21122,149,3002,12,2022-03-29 16:15:17.998920
21123,149,3002,13,2022-03-29 16:15:17.998928
21124,149,3002,14,2022-03-29 16:15:17.998937
21125,149,3002,15,2022-03-29 16:15:17.998945
21126,149,3002,16,2022-03-29 16:15:17.998954
21127,149,3002,17,2022-03-29 16:15:17.998963
21128,149,3002,18,2022-03-29 16:15:17.998972
21129,149,3002,19,2022-03-29 16:15:17.998981
21130,149,3002,20,2022-03-29 16:15:17.998989
21131,149,3002,21,2022-03-29 16:15:17.998998
21132,149,3002,22,2022-03-29 16:15:17.999006
21133,149,3002,23,2022-03-29 16:15:17.999015
21134,149,3002,24,2022-03-29 16:15:17.999023
21135,149,3002,25,2022-03-29 16:15:17.999032
21136,149,4001,0,2022-03-29 16:15:17.999047
21137,149,4001,1,2022-03-29 16:15:17.999056
21138,149,4001,2,2022-03-29 16:15:17.999066
21139,149,4001,3,2022-03-29 16:15:17.999074
21140,149,4001,4,2022-03-29 16:15:17.999083
21141,149,4001,5,2022-03-29 16:15:17.999091
21142,149,4001,6,2022-03-29 16:15:17.999100
21143,149,4001,7,2022-03-29 16:15:17.999109
21144,149,6002,0,2022-03-29 16:15:17.999119
21145,149,6002,1,2022-03-29 16:15:17.999129
21146,149,6002,2,2022-03-29 16:15:17.999138
21147,149,6002,3,2022-03-29 16:15:17.999147
21148,149,6002,4,2022-03-29 16:15:17.999156
21149,149,6002,5,2022-03-29 16:15:17.999164
21150,149,6002,6,2022-03-29 16:15:17.999173
21151,149,6002,7,2022-03-29 16:15:17.999181
21152,149,6002,8,2022-03-29 16:15:17.999190
21153,149,6002,9,2022-03-29 16:15:17.999198
21154,149,6002,10,2022-03-29 16:15:17.999207
21155,149,6002,11,2022-03-29 16:15:17.999215
21156,149,6002,12,2022-03-29 16:15:17.999224
21157,149,6002,13,2022-03-29 16:15:17.999233
21158,149,6002,14,2022-03-29 16:15:17.999241
21159,149,6002,15,2022-03-29 16:15:17.999250
21160,149,6002,16,2022-03-29 16:15:17.999258
21161,149,6002,17,2022-03-29 16:15:17.999267
21162,149,9001,0,2022-03-29 16:15:17.999278
21163,149,9001,1,2022-03-29 16:15:17.999287
21164,149,9001,2,2022-03-29 16:15:17.999295
21165,149,9001,3,2022-03-29 16:15:17.999304
21166,149,9001,4,2022-03-29 16:15:17.999312
21167,149,9001,5,2022-03-29 16:15:17.999320
21168,149,9001,6,2022-03-29 16:15:17.999329
21169,149,9001,7,2022-03-29 16:15:17.999337
21170,149,9001,8,2022-03-29 16:15:17.999345
21171,149,9001,9,2022-03-29 16:15:17.999354
21172,149,9001,10,2022-03-29 16:15:17.999362
21173,149,9001,11,2022-03-29 16:15:17.999370
21174,149,9001,12,2022-03-29 16:15:17.999379
21175,149,9003,0,2022-03-29 16:15:17.999389
21176,149,9003,1,2022-03-29 16:15:17.999398
21177,149,9003,2,2022-03-29 16:15:17.999407
21178,149,9003,3,2022-03-29 16:15:17.999416
21179,149,9003,4,2022-03-29 16:15:17.999424
21180,149,9003,5,2022-03-29 16:15:17.999433
21181,149,9003,6,2022-03-29 16:15:17.999442
21182,149,9003,7,2022-03-29 16:15:17.999450
21183,149,9003,8,2022-03-29 16:15:17.999459
21184,149,9003,9,2022-03-29 16:15:17.999468
21185,149,9003,10,2022-03-29 16:15:17.999477
21186,149,9005,0,2022-03-29 16:15:17.999488
21187,149,9005,1,2022-03-29 16:15:17.999498
21188,149,9005,2,2022-03-29 16:15:17.999507
21189,149,9005,3,2022-03-29 16:15:17.999516
21190,149,9005,4,2022-03-29 16:15:17.999525
21191,149,9005,5,2022-03-29 16:15:17.999534
21192,149,9005,6,2022-03-29 16:15:17.999543
21193,149,9005,7,2022-03-29 16:15:17.999552
21194,149,9005,8,2022-03-29 16:15:17.999561
21195,149,9006,0,2022-03-29 16:15:17.999572
21196,149,9006,1,2022-03-29 16:15:17.999582
21197,149,9006,2,2022-03-29 16:15:17.999591
21198,149,9006,3,2022-03-29 16:15:17.999599
21199,149,9006,4,2022-03-29 16:15:17.999609
21200,149,9006,5,2022-03-29 16:15:17.999618
21201,149,9006,6,2022-03-29 16:15:17.999628
21202,149,9006,7,2022-03-29 16:15:17.999636
21203,149,9006,8,2022-03-29 16:15:17.999646
21204,149,9006,9,2022-03-29 16:15:17.999654
21205,149,9006,10,2022-03-29 16:15:17.999663
21206,149,9006,11,2022-03-29 16:15:17.999672
21207,149,9006,12,2022-03-29 16:15:17.999680
21208,149,9006,13,2022-03-29 16:15:17.999689
21209,149,9100,0,2022-03-29 16:15:17.999701
21210,149,9100,1,2022-03-29 16:15:17.999710
21211,149,9100,2,2022-03-29 16:15:17.999719
21212,149,9100,3,2022-03-29 16:15:17.999791
21213,149,9100,4,2022-03-29 16:15:17.999809
21214,149,9100,5,2022-03-29 16:15:17.999818
21215,149,9100,6,2022-03-29 16:15:17.999827
21216,149,9100,7,2022-03-29 16:15:17.999837
21217,149,9100,8,2022-03-29 16:15:17.999845
21218,149,9100,9,2022-03-29 16:15:17.999855
21219,149,9100,10,2022-03-29 16:15:17.999865
21220,149,9100,11,2022-03-29 16:15:17.999874
21221,149,9100,12,2022-03-29 16:15:17.999883
21222,149,9100,13,2022-03-29 16:15:17.999892
21223,149,9100,14,2022-03-29 16:15:17.999901
21224,149,9100,15,2022-03-29 16:15:17.999909
21225,150,1001,0,2022-03-29 16:15:17.999935
21226,150,1001,1,2022-03-29 16:15:17.999946
21227,150,1001,2,2022-03-29 16:15:17.999957
21228,150,1001,3,2022-03-29 16:15:17.999966
21229,150,1001,4,2022-03-29 16:15:17.999976
21230,150,1001,5,2022-03-29 16:15:17.999985
21231,150,1001,6,2022-03-29 16:15:17.999995
21232,150,1001,7,2022-03-29 16:15:18.000005
21233,150,1001,8,2022-03-29 16:15:18.000014
21234,150,1001,9,2022-03-29 16:15:18.000023
21235,150,1001,10,2022-03-29 16:15:18.000032
21236,150,1001,11,2022-03-29 16:15:18.000040
21237,150,1001,12,2022-03-29 16:15:18.000049
21238,150,2001,0,2022-03-29 16:15:18.000065
21239,150,2001,1,2022-03-29 16:15:18.000075
21240,150,2001,2,2022-03-29 16:15:18.000085
21241,150,2001,3,2022-03-29 16:15:18.000094
21242,150,2001,4,2022-03-29 16:15:18.000103
21243,150,2001,5,2022-03-29 16:15:18.000112
